"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
36.70,"","","",201.6258,9.1270,196.9793,16.4907,36.9990,11.9760
36.73,"","","",201.6222,9.1270,196.9280,16.3975,37.0010,11.9480
36.77,"","","",201.6240,9.1270,196.8759,16.3975,37.0000,11.9510
36.80,"","","",201.6358,9.0367,196.8442,16.3044,37.0010,11.9160
36.83,"","","",201.5798,8.9463,196.7911,16.3044,37.0000,11.9140
36.87,"","","",201.5535,8.9463,196.7948,16.3044,37.0010,11.8710
36.90,"","","",201.5807,8.7656,196.7538,16.3044,37.0020,11.8280
36.93,"","","",201.5996,8.6752,196.7221,16.2112,37.0010,11.8180
36.97,"","","",201.5852,8.4945,196.6970,16.1180,37.0000,11.8510
37.00,"","","",201.5635,8.3137,196.6737,16.1180,37.0000,11.8560
37.03,"","","",201.4984,8.2234,196.6457,16.0249,36.9990,11.8950
37.07,"","","",201.4442,8.4041,196.6010,16.0249,37.0000,11.9170
37.10,"","","",201.3629,8.6752,196.5759,16.0249,37.0000,11.9470
37.13,"","","",201.2942,8.8559,196.5153,15.9317,37.0000,11.9180
37.17,"","","",201.2951,9.0367,196.4762,16.0249,37.0020,11.8720
37.20,"","","",201.3394,9.1270,196.4631,15.9317,37.0010,11.8540
37.23,"","","",201.3882,8.9463,196.4212,15.9317,36.9990,11.8860
37.27,"","","",201.3819,8.8559,196.3979,15.9317,36.9990,11.9050
37.30,"","","",201.3394,8.8559,196.3616,15.9317,36.9990,11.9410
37.33,"","","",201.2788,8.8559,196.3113,15.9317,37.0020,11.8820
37.37,"","","",201.2264,9.0367,196.2731,15.9317,37.0000,11.8760
37.40,"","","",201.2309,9.0367,196.2237,16.0249,37.0020,11.8200
37.43,"","","",201.2309,9.0367,196.1687,16.1180,37.0000,11.8320
37.47,"","","",201.2373,9.0367,196.1622,16.2112,36.9990,11.8640
37.50,"","","",201.2147,8.9463,196.1128,16.3044,36.9990,11.8990
37.53,"","","",201.1776,8.9463,196.0923,16.3975,37.0000,11.8750
37.57,"","","",201.1903,8.8559,196.0746,16.4907,37.0000,11.8850
37.60,"","","",201.2129,8.7656,196.0551,16.4907,37.0000,11.8900
37.63,"","","",201.1731,8.7656,196.0420,16.4907,37.0000,11.8930
37.67,"","","",201.1505,8.7656,196.0029,16.4907,36.9990,11.9200
37.70,"","","",201.1514,8.6752,195.9703,16.5839,37.0000,11.9330
37.73,"","","",201.0827,8.6752,195.9339,16.4907,36.9990,11.9750
37.77,"","","",201.0484,8.7656,195.9013,16.4907,36.9990,12.0050
37.80,"","","",201.0403,8.6752,195.8557,16.4907,37.0000,12.0190
37.83,"","","",201.0701,8.6752,195.8352,16.4907,37.0010,11.9750
37.87,"","","",201.0737,8.5848,195.7979,16.4907,37.0020,11.9310
37.90,"","","",201.0376,8.5848,195.7541,16.6771,37.0020,11.9070
37.93,"","","",200.9788,8.6752,195.6805,16.7702,37.0020,11.8550
37.97,"","","",200.9372,8.8559,195.6144,16.9566,37.0030,11.8330
38.00,"","","",200.9490,9.0367,195.6051,16.9566,37.0010,11.8090
38.03,"","","",200.9671,8.9463,195.5883,16.9566,37.0000,11.8420
38.07,"","","",200.9391,8.9463,195.5519,16.9566,37.0000,11.8490
38.10,"","","",200.9029,8.9463,195.5082,17.0497,37.0000,11.8200
38.13,"","","",200.8930,8.8559,195.4756,17.1429,37.0000,11.8000
38.17,"","","",200.8641,8.8559,195.4597,17.2361,36.9990,11.8630
38.20,"","","",200.8369,8.8559,195.4523,17.1429,36.9990,11.8690
38.23,"","","",200.8641,8.7656,195.4355,17.1429,37.0000,11.8530
38.27,"","","",200.8397,8.4945,195.3731,17.1429,36.9990,11.8850
38.30,"","","",200.7845,8.4041,195.3256,17.1429,37.0000,11.8890
38.33,"","","",200.7140,8.3137,195.3153,17.0497,37.0000,11.9210
38.37,"","","",200.6761,8.4041,195.2771,16.9566,37.0000,11.9170
38.40,"","","",200.6625,8.4945,195.2706,16.8634,37.0020,11.8460
38.43,"","","",200.6589,8.7656,195.2231,16.7702,37.0020,11.8250
38.47,"","","",200.6915,8.9463,195.1774,16.7702,37.0030,11.7950
38.50,"","","",200.6996,9.1270,195.1429,16.7702,37.0010,11.7940
38.53,"","","",200.6797,9.1270,195.0740,16.7702,37.0010,11.7680
38.57,"","","",200.6824,9.0367,195.0330,16.8634,37.0000,11.7550
38.60,"","","",200.6924,8.8559,195.0321,16.7702,36.9990,11.8040
38.63,"","","",200.6842,8.6752,194.9929,16.7702,36.9990,11.8250
38.67,"","","",200.6607,8.5848,194.9417,16.8634,37.0000,11.8440
38.70,"","","",200.6029,8.6752,194.8951,16.8634,37.0000,11.8740
38.73,"","","",200.5676,8.7656,194.8616,16.9566,37.0000,11.9010
38.77,"","","",200.5550,8.8559,194.8448,17.1429,37.0020,11.8370
38.80,"","","",200.5776,8.7656,194.8103,17.1429,37.0010,11.8330
38.83,"","","",200.5695,8.6752,194.7610,17.2361,37.0000,11.8300
38.87,"","","",200.5035,8.7656,194.7051,17.4224,37.0000,11.8440
38.90,"","","",200.4366,8.8559,194.7088,17.4224,37.0010,11.8060
38.93,"","","",200.4095,8.8559,194.6911,17.4224,37.0010,11.7740
38.97,"","","",200.4321,8.8559,194.6454,17.3292,37.0000,11.7610
39.00,"","","",200.4484,8.7656,194.5755,17.3292,37.0000,11.7650
39.03,"","","",200.4240,8.6752,194.5728,17.3292,37.0010,11.7380
39.07,"","","",200.3670,8.7656,194.5634,17.2361,37.0010,11.6890
39.10,"","","",200.3453,8.8559,194.5010,17.2361,36.9990,11.7470
39.13,"","","",200.3408,8.9463,194.4647,17.1429,36.9980,11.7840
39.17,"","","",200.3282,8.8559,194.4377,17.1429,36.9980,11.8220
39.20,"","","",200.3426,8.7656,194.3855,17.1429,36.9990,11.8240
39.23,"","","",200.3481,8.5848,194.3398,17.1429,36.9990,11.8540
39.27,"","","",200.2993,8.5848,194.3203,17.1429,37.0000,11.8690
39.30,"","","",200.2541,8.6752,194.2811,17.3292,37.0000,11.8500
39.33,"","","",200.2125,8.7656,194.2448,17.4224,37.0000,11.8230
39.37,"","","",200.1899,8.7656,194.2262,17.4224,36.9990,11.8570
39.40,"","","",200.2152,8.7656,194.2346,17.4224,37.0010,11.8120
39.43,"","","",200.2234,8.6752,194.1582,17.4224,37.0000,11.8400
39.47,"","","",200.2351,8.5848,194.1162,17.5156,36.9980,11.8830
39.50,"","","",200.2062,8.4945,194.0678,17.5156,36.9990,11.8960
39.53,"","","",200.1547,8.4945,194.0342,17.6087,36.9990,11.9340
39.57,"","","",200.1294,8.4945,194.0091,17.5156,37.0000,11.9340
39.60,"","","",200.0968,8.4041,193.9728,17.5156,37.0020,11.8800
39.63,"","","",200.1032,8.4041,193.9523,17.5156,37.0020,11.8480
39.67,"","","",200.1330,8.4041,193.9420,17.4224,37.0020,11.8310
39.70,"","","",200.1267,8.4945,193.8842,17.4224,36.9990,11.8680
39.73,"","","",200.0779,8.5848,193.8181,17.3292,36.9990,11.8980
39.77,"","","",200.0508,8.6752,193.8134,17.2361,36.9990,11.9190
39.80,"","","",200.0074,8.7656,193.7696,17.2361,37.0010,11.8840
39.83,"","","",199.9848,8.8559,193.7259,17.2361,37.0000,11.8890
39.87,"","","",199.9414,8.9463,193.7063,17.2361,37.0010,11.8750
39.90,"","","",199.9206,8.9463,193.6728,17.2361,37.0000,11.9050
39.93,"","","",199.9026,8.9463,193.6262,17.2361,37.0000,11.8880
39.97,"","","",199.8709,8.9463,193.5898,17.2361,37.0000,11.8900
40.00,"","","",199.8492,8.9463,193.5395,17.2361,36.9990,11.9340
40.03,"","","",199.8275,9.0367,193.5116,17.3292,37.0000,11.9090
40.07,"","","",199.8447,9.0367,193.4724,17.4224,37.0010,11.8890
40.10,"","","",199.8275,9.0367,193.4482,17.4224,37.0000,11.9090
40.13,"","","",199.8312,8.9463,193.4426,17.3292,37.0000,11.8800
40.17,"","","",199.8031,8.8559,193.3998,17.3292,37.0000,11.8480
40.20,"","","",199.7914,8.8559,193.3597,17.4224,37.0000,11.8500
40.23,"","","",199.8086,8.8559,193.3560,17.3292,37.0000,11.8350
40.27,"","","",199.7914,8.9463,193.3243,17.2361,36.9990,11.8770
40.30,"","","",199.7245,8.9463,193.2582,17.2361,37.0000,11.8920
40.33,"","","",199.6920,8.9463,193.2246,17.2361,36.9990,11.9290
40.37,"","","",199.6477,9.0367,193.2377,17.1429,37.0010,11.8870
40.40,"","","",199.6676,9.1270,193.1836,17.0497,37.0010,11.8850
40.43,"","","",199.6676,9.2174,193.1408,17.0497,37.0000,11.9180
40.47,"","","",199.6179,9.3078,193.0914,16.9566,37.0000,11.9540
40.50,"","","",199.6161,9.3078,193.0075,17.0497,36.9990,11.9810
40.53,"","","",199.6089,9.3078,192.9954,17.1429,36.9990,12.0050
40.57,"","","",199.5917,9.2174,192.9647,17.1429,37.0010,11.9520
40.60,"","","",199.5637,9.2174,192.9432,17.2361,37.0010,11.9280
40.63,"","","",199.5357,9.3078,192.8901,17.2361,37.0000,11.9310
40.67,"","","",199.5275,9.3078,192.8743,17.3292,37.0010,11.8870
40.70,"","","",199.5266,9.3981,192.8724,17.2361,37.0020,11.8200
40.73,"","","",199.5031,9.3981,192.8240,17.1429,37.0010,11.8240
40.77,"","","",199.4769,9.3981,192.7141,17.2361,37.0010,11.7950
40.80,"","","",199.4326,9.3078,192.6814,17.3292,37.0000,11.8150
40.83,"","","",199.4001,9.3078,192.6898,17.3292,36.9990,11.8690
40.87,"","","",199.3739,9.3981,192.6665,17.4224,36.9990,11.8830
40.90,"","","",199.4073,9.3981,192.6451,17.3292,36.9990,11.9080
40.93,"","","",199.3857,9.3981,192.6032,17.3292,36.9990,11.9490
40.97,"","","",199.3721,9.3981,192.5464,17.4224,36.9980,11.9940
41.00,"","","",199.3965,9.1270,192.5231,17.3292,36.9990,12.0150
41.03,"","","",199.3604,8.9463,192.5054,17.3292,37.0000,12.0200
41.07,"","","",199.3405,8.8559,192.4746,17.3292,37.0010,11.9700
41.10,"","","",199.3215,8.6752,192.4224,17.3292,37.0020,11.9340
41.13,"","","",199.3152,8.5848,192.3777,17.3292,37.0010,11.9210
41.17,"","","",199.3007,8.4945,192.3563,17.3292,37.0000,11.9320
41.20,"","","",199.2709,8.4945,192.3227,17.3292,36.9990,11.9570
41.23,"","","",199.2122,8.5848,192.3134,17.2361,37.0000,11.9360
41.27,"","","",199.1561,8.6752,192.2734,17.2361,37.0020,11.8840
41.30,"","","",199.1480,8.8559,192.2249,17.2361,37.0020,11.8420
41.33,"","","",199.2013,8.8559,192.1448,17.4224,37.0020,11.8300
41.37,"","","",199.2176,8.8559,192.0964,17.5156,37.0000,11.8360
41.40,"","","",199.1769,8.7656,192.0889,17.6087,36.9980,11.8950
41.43,"","","",199.1444,8.7656,192.0675,17.6087,36.9990,11.9040
41.47,"","","",199.0947,8.7656,192.0451,17.6087,37.0000,11.9230
41.50,"","","",199.0676,8.7656,192.0265,17.6087,36.9990,11.9670
41.53,"","","",199.0766,8.7656,191.9566,17.6087,36.9990,11.9980
41.57,"","","",199.0341,8.7656,191.9231,17.6087,37.0010,11.9650
41.60,"","","",199.0152,8.6752,191.9109,17.5156,37.0020,11.9050
41.63,"","","",198.9745,8.7656,191.8895,17.4224,37.0010,11.8880
41.67,"","","",198.9438,8.8559,191.8765,17.3292,37.0010,11.8600
41.70,"","","",198.9564,9.0367,191.8075,17.2361,36.9990,11.8890
41.73,"","","",198.9853,8.9463,191.7842,17.1429,36.9990,11.9060
41.77,"","","",198.9908,8.8559,191.7908,16.9566,37.0000,11.8960
41.80,"","","",198.9718,8.7656,191.7134,16.9566,37.0000,11.9250
41.83,"","","",198.9537,8.7656,191.6771,16.9566,37.0000,11.9190
41.87,"","","",198.9311,8.6752,191.6706,16.9566,37.0000,11.9150
41.90,"","","",198.8724,8.6752,191.6184,16.8634,37.0010,11.8830
41.93,"","","",198.8299,8.7656,191.6259,16.7702,37.0010,11.8620
41.97,"","","",198.7983,8.8559,191.5783,16.7702,37.0000,11.8380
42.00,"","","",198.7757,8.9463,191.4861,16.7702,36.9990,11.8660
42.03,"","","",198.7531,9.0367,191.4656,16.6771,37.0000,11.8710
42.07,"","","",198.7576,9.0367,191.3957,16.7702,37.0000,11.9040
42.10,"","","",198.7793,9.0367,191.3771,16.8634,37.0010,11.8630
42.13,"","","",198.7901,8.9463,191.3473,17.0497,36.9990,11.9010
42.17,"","","",198.7404,9.0367,191.3231,17.0497,36.9990,11.9250
42.20,"","","",198.6654,9.2174,191.3082,17.0497,37.0000,11.9030
42.23,"","","",198.6591,9.3078,191.2737,16.9566,37.0000,11.8950
42.27,"","","",198.6600,9.3981,191.2252,16.9566,37.0000,11.9000
42.30,"","","",198.6419,9.3981,191.1973,16.9566,37.0000,11.8930
42.33,"","","",198.6058,9.3981,191.1805,16.9566,37.0000,11.8710
42.37,"","","",198.5796,9.3981,191.1265,16.9566,37.0000,11.8430
42.40,"","","",198.5534,9.4885,191.0808,16.9566,37.0000,11.8420
42.43,"","","",198.5507,9.4885,191.0594,16.9566,37.0000,11.8580
42.47,"","","",198.5615,9.3981,191.0212,16.9566,36.9990,11.8980
42.50,"","","",198.5263,9.3078,190.9811,17.0497,37.0000,11.9010
42.53,"","","",198.4811,9.3078,190.9401,17.0497,37.0000,11.8990
42.57,"","","",198.4757,9.3981,190.9196,16.9566,37.0010,11.8660
42.60,"","","",198.4684,9.5789,190.9029,16.9566,37.0000,11.8680
42.63,"","","",198.4233,9.6692,190.8330,16.9566,37.0010,11.8200
42.67,"","","",198.3970,9.7596,190.8172,17.0497,37.0010,11.8080
42.70,"","","",198.3735,9.6692,190.7631,17.1429,37.0000,11.8320
42.73,"","","",198.4061,9.5789,190.7314,17.2361,37.0000,11.8370
42.77,"","","",198.4196,9.4885,190.6839,17.3292,36.9990,11.8630
42.80,"","","",198.3745,9.3981,190.6364,17.4224,36.9990,11.9090
42.83,"","","",198.3510,9.4885,190.6010,17.5156,37.0010,11.8630
42.87,"","","",198.3546,9.3981,190.5637,17.6087,37.0010,11.8490
42.90,"","","",198.3022,9.3981,190.5349,17.7951,37.0000,11.8430
42.93,"","","",198.3211,9.3981,190.5125,17.7951,37.0000,11.8460
42.97,"","","",198.3302,9.3078,190.4911,17.7951,37.0000,11.8430
43.00,"","","",198.2985,9.3078,190.4277,17.7951,36.9980,11.8880
43.03,"","","",198.2371,9.3981,190.3886,17.8882,37.0000,11.8740
43.07,"","","",198.1666,9.3981,190.3718,17.9814,36.9980,11.9280
43.10,"","","",198.1711,9.3981,190.3737,17.7951,36.9990,11.9440
43.13,"","","",198.1919,9.2174,190.3168,17.7951,37.0010,11.9020
43.17,"","","",198.1702,9.1270,190.2712,17.7951,37.0020,11.8680
43.20,"","","",198.1576,8.9463,190.2516,17.7019,37.0000,11.8620
43.23,"","","",198.1287,8.9463,190.2106,17.7019,37.0000,11.8860
43.27,"","","",198.1413,8.8559,190.1808,17.6087,37.0000,11.8880
43.30,"","","",198.1503,8.8559,190.1268,17.5156,37.0000,11.9150
43.33,"","","",198.1287,8.7656,190.0886,17.6087,36.9990,11.9530
43.37,"","","",198.1079,8.7656,190.0234,17.7019,36.9990,11.9900
43.40,"","","",198.0546,8.7656,190.0131,17.7951,37.0000,11.9650
43.43,"","","",198.0121,8.6752,189.9936,17.7951,37.0020,11.9120
43.47,"","","",197.9705,8.6752,189.9507,17.7951,37.0020,11.8930
43.50,"","","",197.9741,8.6752,189.9022,17.8882,37.0010,11.8810
43.53,"","","",197.9759,8.6752,189.8985,17.7951,37.0000,11.8900
43.57,"","","",197.9805,8.6752,189.8967,17.7019,37.0020,11.8270
43.60,"","","",197.9832,8.5848,189.8370,17.7019,37.0010,11.8190
43.63,"","","",197.9579,8.4945,189.7839,17.6087,37.0000,11.7990
43.67,"","","",197.9127,8.4945,189.7178,17.6087,36.9990,11.8660
43.70,"","","",197.8847,8.4945,189.6758,17.7019,36.9980,11.9030
43.73,"","","",197.8883,8.5848,189.6395,17.7019,36.9990,11.9200
43.77,"","","",197.8630,8.5848,189.6078,17.7951,36.9990,11.9440
43.80,"","","",197.8747,8.4945,189.5724,17.7951,37.0000,11.9210
43.83,"","","",197.8883,8.3137,189.5454,17.7951,36.9980,11.9730
43.87,"","","",197.8521,8.3137,189.4970,17.8882,37.0010,11.9310
43.90,"","","",197.8332,8.3137,189.4336,17.9814,37.0010,11.9090
43.93,"","","",197.7780,8.3137,189.4019,17.9814,37.0010,11.8650
43.97,"","","",197.7112,8.4945,189.3898,17.9814,37.0010,11.8600
44.00,"","","",197.7202,8.5848,189.3600,17.9814,36.9990,11.8910
44.03,"","","",197.7193,8.6752,189.3097,17.9814,36.9990,11.9210
44.07,"","","",197.7202,8.6752,189.3078,17.9814,37.0010,11.8850
44.10,"","","",197.6985,8.6752,189.2995,17.9814,36.9990,11.9240
44.13,"","","",197.6696,8.6752,189.2603,17.8882,37.0010,11.8900
44.17,"","","",197.6569,8.6752,189.2128,17.8882,37.0010,11.8450
44.20,"","","",197.6569,8.5848,189.1690,17.9814,37.0010,11.8260
44.23,"","","",197.6063,8.6752,189.1411,17.9814,37.0000,11.8560
44.27,"","","",197.5973,8.6752,189.1010,17.9814,36.9990,11.8940
44.30,"","","",197.5910,8.5848,189.0777,17.8882,36.9990,11.9110
44.33,"","","",197.5675,8.4945,189.0302,17.8882,37.0000,11.9000
44.37,"","","",197.5648,8.4945,188.9939,17.8882,36.9990,11.9310
44.40,"","","",197.5702,8.5848,188.9771,17.8882,37.0000,11.9240
44.43,"","","",197.5223,8.6752,188.9296,17.7951,37.0010,11.8920
44.47,"","","",197.5142,8.6752,188.8876,17.7951,37.0010,11.8630
44.50,"","","",197.4979,8.6752,188.8373,17.7951,36.9990,11.8920
44.53,"","","",197.4599,8.6752,188.8075,17.7019,36.9990,11.9330
44.57,"","","",197.4374,8.7656,188.7805,17.7019,37.0010,11.8790
44.60,"","","",197.4572,8.6752,188.7404,17.6087,36.9990,11.9140
44.63,"","","",197.4401,8.5848,188.6995,17.6087,36.9990,11.9480
44.67,"","","",197.4039,8.4945,188.6650,17.6087,36.9990,11.9730
44.70,"","","",197.3858,8.4945,188.6473,17.7019,37.0000,11.9650
44.73,"","","",197.3361,8.4945,188.6054,17.7019,37.0010,11.9240
44.77,"","","",197.3361,8.5848,188.5802,17.6087,37.0000,11.9240
44.80,"","","",197.3099,8.7656,188.5066,17.6087,37.0000,11.9240
44.83,"","","",197.3352,8.7656,188.4637,17.7019,37.0010,11.8950
44.87,"","","",197.3660,8.6752,188.4442,17.7019,37.0000,11.8850
44.90,"","","",197.3181,8.5848,188.4172,17.5156,36.9990,11.9140
44.93,"","","",197.2268,8.6752,188.3678,17.5156,37.0010,11.8850
44.97,"","","",197.1708,8.7656,188.3212,17.5156,37.0020,11.8400
45.00,"","","",197.1717,8.8559,188.3333,17.5156,37.0000,11.8540
45.03,"","","",197.1943,8.9463,188.2960,17.5156,36.9990,11.9080
45.07,"","","",197.2087,8.8559,188.2653,17.5156,36.9990,11.9190
45.10,"","","",197.1780,8.9463,188.2122,17.5156,36.9990,11.9660
45.13,"","","",197.1473,8.8559,188.1619,17.5156,36.9990,11.9870
45.17,"","","",197.1364,8.7656,188.1600,17.5156,37.0000,12.0200
45.20,"","","",197.1156,8.6752,188.0994,17.5156,37.0010,11.9830
45.23,"","","",197.0994,8.6752,188.0463,17.7019,37.0020,11.9550
45.27,"","","",197.0994,8.5848,188.0128,17.7951,37.0010,11.9340
45.30,"","","",197.0678,8.7656,188.0128,17.7951,37.0010,11.8980
45.33,"","","",197.0144,8.8559,187.9951,17.7951,37.0000,11.9090
45.37,"","","",196.9864,8.9463,187.9243,17.8882,37.0020,11.8560
45.40,"","","",196.9982,8.9463,187.9150,17.7951,36.9990,11.8970
45.43,"","","",197.0045,8.9463,187.8926,17.7019,37.0000,11.8940
45.47,"","","",196.9747,8.9463,187.8516,17.6087,37.0000,11.8960
45.50,"","","",196.9539,8.9463,187.8172,17.6087,37.0020,11.8420
45.53,"","","",196.9060,9.0367,187.7780,17.5156,37.0010,11.8640
45.57,"","","",196.8852,9.1270,187.7454,17.5156,36.9990,11.9060
45.60,"","","",196.8852,9.1270,187.7268,17.4224,36.9980,11.9470
45.63,"","","",196.8644,9.2174,187.6988,17.3292,36.9990,11.9680
45.67,"","","",196.8509,9.2174,187.6467,17.2361,37.0000,11.9740
45.70,"","","",196.8382,9.2174,187.5833,17.2361,37.0000,11.9850
45.73,"","","",196.8328,9.1270,187.5740,17.1429,37.0010,11.9500
45.77,"","","",196.8391,9.0367,187.5721,17.0497,37.0020,11.9060
45.80,"","","",196.8608,8.9463,187.5488,16.8634,37.0010,11.8900
45.83,"","","",196.8328,8.7656,187.5479,16.7702,37.0020,11.8480
45.87,"","","",196.7976,8.7656,187.4771,16.6771,37.0030,11.7980
45.90,"","","",196.7686,8.7656,187.4044,16.6771,37.0020,11.7960
45.93,"","","",196.7180,8.6752,187.3569,16.6771,37.0000,11.7970
45.97,"","","",196.6936,8.6752,187.3411,16.6771,36.9990,11.8460
46.00,"","","",196.6954,8.6752,187.2740,16.6771,36.9990,11.8630
46.03,"","","",196.7189,8.5848,187.2274,16.7702,36.9990,11.9130
46.07,"","","",196.6900,8.5848,187.1892,16.7702,36.9990,11.9550
46.10,"","","",196.6485,8.5848,187.1454,16.8634,36.9990,11.9470
46.13,"","","",196.6241,8.5848,187.1529,16.8634,37.0000,11.9610
46.17,"","","",196.5771,8.5848,187.1109,16.9566,37.0010,11.9300
46.20,"","","",196.5653,8.4945,187.0662,17.0497,37.0000,11.9650
46.23,"","","",196.5617,8.4041,187.0010,17.1429,37.0010,11.9320
46.27,"","","",196.5798,8.4041,186.9563,17.3292,37.0010,11.8880
46.30,"","","",196.5716,8.4945,186.8957,17.5156,37.0010,11.8490
46.33,"","","",196.5337,8.5848,186.8957,17.6087,37.0000,11.8730
46.37,"","","",196.5084,8.5848,186.8752,17.6087,37.0000,11.9010
46.40,"","","",196.4822,8.4945,186.8696,17.6087,37.0000,11.9250
46.43,"","","",196.4505,8.5848,186.8063,17.7019,36.9990,11.9670
46.47,"","","",196.4605,8.5848,186.7681,17.7951,37.0000,11.9880
46.50,"","","",196.4515,8.4945,186.7420,17.7951,37.0010,11.9660
46.53,"","","",196.3936,8.5848,186.6730,17.9814,37.0010,11.9310
46.57,"","","",196.3792,8.5848,186.6376,18.0746,37.0000,11.9130
46.60,"","","",196.3593,8.5848,186.6097,18.2609,37.0010,11.8820
46.63,"","","",196.3295,8.6752,186.5929,18.2609,37.0010,11.8480
46.67,"","","",196.3421,8.6752,186.5380,18.3541,37.0010,11.8190
46.70,"","","",196.3466,8.7656,186.5417,18.3541,37.0000,11.8090
46.73,"","","",196.3096,8.7656,186.4979,18.3541,36.9990,11.8520
46.77,"","","",196.2770,8.7656,186.4839,18.3541,36.9990,11.8770
46.80,"","","",196.2879,8.7656,186.4392,18.2609,36.9990,11.9180
46.83,"","","",196.2789,8.6752,186.3423,18.3541,36.9990,11.9360
46.87,"","","",196.2508,8.7656,186.3097,18.4472,37.0000,11.9210
46.90,"","","",196.2273,8.8559,186.3041,18.4472,36.9980,11.9930
46.93,"","","",196.1894,8.9463,186.2911,18.4472,36.9980,12.0090
46.97,"","","",196.1966,8.9463,186.2612,18.3541,36.9990,12.0190
47.00,"","","",196.2129,8.9463,186.2519,18.2609,37.0010,11.9790
47.03,"","","",196.2201,8.8559,186.2370,18.1677,37.0010,11.9520
47.07,"","","",196.1659,8.8559,186.1821,18.0746,37.0000,11.9720
47.10,"","","",196.1731,8.6752,186.1476,17.8882,37.0010,11.9480
47.13,"","","",196.1785,8.4945,186.1252,17.7019,37.0000,11.9550
47.17,"","","",196.1469,8.3137,186.1150,17.3292,36.9990,11.9890
47.20,"","","",196.0972,8.2234,186.0861,17.0497,36.9990,12.0080
47.23,"","","",196.0782,8.1330,186.0479,16.8634,37.0000,12.0340
47.27,"","","",196.0502,8.2234,185.9873,16.7702,37.0020,11.9820
47.30,"","","",196.0123,8.3137,185.9407,16.6771,37.0020,11.9540
47.33,"","","",195.9825,8.3137,185.8998,16.5839,37.0020,11.9090
47.37,"","","",196.0114,8.2234,185.8401,16.6771,37.0020,11.8920
47.40,"","","",196.0132,8.1330,185.8345,16.5839,37.0030,11.8500
47.43,"","","",196.0159,8.0426,185.8075,16.5839,37.0010,11.8470
47.47,"","","",196.0005,7.9523,185.7628,16.4907,37.0000,11.8810
47.50,"","","",195.9870,7.9523,185.6827,16.4907,37.0000,11.9020
47.53,"","","",195.9788,7.8619,185.6650,16.4907,37.0000,11.9070
47.57,"","","",195.9129,7.8619,185.6286,16.5839,37.0000,11.9280
47.60,"","","",195.8849,7.8619,185.5830,16.6771,37.0010,11.8920
47.63,"","","",195.9020,7.7715,185.5839,16.7702,37.0000,11.8930
47.67,"","","",195.8614,7.7715,185.5653,16.7702,36.9990,11.9330
47.70,"","","",195.8333,7.7715,185.5345,16.7702,37.0010,11.8750
47.73,"","","",195.8315,7.7715,185.4898,16.6771,37.0010,11.8500
47.77,"","","",195.8234,7.8619,185.4339,16.7702,37.0000,11.8710
47.80,"","","",195.8044,7.7715,185.4106,16.7702,37.0010,11.8430
47.83,"","","",195.8162,7.7715,185.3939,16.7702,36.9980,11.8940
47.87,"","","",195.7954,7.7715,185.3994,16.6771,36.9990,11.9170
47.90,"","","",195.7629,7.7715,185.3743,16.6771,36.9990,11.9300
47.93,"","","",195.7746,7.7715,185.3687,16.5839,36.9980,11.9820
47.97,"","","",195.7565,7.7715,185.3063,16.4907,37.0000,11.9820
48.00,"","","",195.7222,7.8619,185.2550,16.4907,36.9990,12.0210
48.03,"","","",195.6960,7.8619,185.1880,16.5839,37.0010,11.9810
48.07,"","","",195.6879,7.8619,185.1600,16.5839,37.0010,11.9480
