"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
60.33,"","","",182.5531,6.5968,174.6889,13.5093,37.0000,6.8820
60.37,"","","",182.5359,6.5968,174.6805,13.4162,36.9990,6.9220
60.40,"","","",182.5739,6.5064,174.6823,13.3230,36.9990,6.9530
60.43,"","","",182.5974,6.3257,174.6535,13.1367,36.9980,7.0030
60.47,"","","",182.5621,6.1449,174.6013,13.0435,36.9980,7.0260
60.50,"","","",182.5178,6.0546,174.5733,12.9503,36.9990,7.0200
60.53,"","","",182.4934,6.0546,174.5333,12.9503,37.0000,6.9880
60.57,"","","",182.4763,6.0546,174.5314,12.9503,37.0010,6.9650
60.60,"","","",182.4555,6.0546,174.5202,12.9503,37.0000,6.9730
60.63,"","","",182.4519,6.0546,174.4783,12.9503,36.9990,6.9970
60.67,"","","",182.4537,5.9642,174.4625,12.9503,36.9970,7.0490
60.70,"","","",182.4284,5.9642,174.4522,12.8572,36.9980,7.0440
60.73,"","","",182.3895,5.9642,174.4187,12.7640,36.9990,7.0690
60.77,"","","",182.4022,5.9642,174.3768,12.7640,37.0010,7.0400
60.80,"","","",182.3922,5.9642,174.3199,12.7640,37.0010,7.0240
60.83,"","","",182.3425,6.0546,174.3022,12.7640,37.0010,6.9800
60.87,"","","",182.3109,6.1449,174.3013,12.7640,37.0000,6.9680
60.90,"","","",182.3010,6.2353,174.2752,12.7640,37.0000,6.9480
60.93,"","","",182.2892,6.3257,174.2202,12.8572,37.0000,6.9480
60.97,"","","",182.3001,6.3257,174.1802,12.9503,37.0010,6.9040
61.00,"","","",182.2919,6.3257,174.1653,12.9503,37.0000,6.9020
61.03,"","","",182.3010,6.3257,174.1122,12.9503,36.9990,6.9430
61.07,"","","",182.2883,6.2353,174.0814,13.0435,36.9980,6.9770
61.10,"","","",182.2522,6.3257,174.0907,13.0435,36.9980,7.0340
61.13,"","","",182.2332,6.4160,174.0628,12.9503,37.0000,7.0320
61.17,"","","",182.2485,6.4160,174.0227,12.9503,37.0000,7.0290
61.20,"","","",182.2513,6.4160,173.9882,12.9503,37.0000,7.0260
61.23,"","","",182.2269,6.4160,173.9659,12.8572,37.0010,6.9800
61.27,"","","",182.2260,6.4160,173.9342,12.9503,37.0010,6.9610
61.30,"","","",182.2368,6.4160,173.9221,13.0435,37.0000,6.9760
61.33,"","","",182.2323,6.3257,173.9044,13.0435,37.0010,6.9430
61.37,"","","",182.2205,6.2353,173.8727,13.0435,37.0000,6.9400
61.40,"","","",182.2088,6.1449,173.8299,13.1367,36.9990,6.9660
61.43,"","","",182.1871,6.0546,173.7991,13.3230,37.0000,6.9380
61.47,"","","",182.1817,6.0546,173.7851,13.4162,37.0000,6.9610
61.50,"","","",182.1518,6.0546,173.7563,13.5093,37.0000,6.9800
61.53,"","","",182.1329,6.0546,173.7125,13.6957,37.0000,6.9590
61.57,"","","",182.0841,6.1449,173.6873,13.7888,37.0000,6.9810
61.60,"","","",182.0606,6.1449,173.6333,13.8820,37.0000,6.9620
61.63,"","","",182.0768,6.1449,173.6249,13.9752,37.0000,6.9430
61.67,"","","",182.0552,6.2353,173.6342,14.0684,37.0010,6.9130
61.70,"","","",182.0326,6.2353,173.6025,13.9752,37.0000,6.9360
61.73,"","","",182.0172,6.2353,173.5774,13.9752,37.0000,6.9260
61.77,"","","",181.9973,6.1449,173.5783,13.8820,37.0000,6.9080
61.80,"","","",182.0127,6.0546,173.5354,13.7888,36.9990,6.9570
61.83,"","","",182.0208,5.9642,173.5066,13.7888,36.9990,6.9740
61.87,"","","",182.0100,5.9642,173.4805,13.7888,37.0000,6.9880
61.90,"","","",181.9856,5.9642,173.4274,13.7888,36.9990,7.0240
61.93,"","","",181.9413,5.9642,173.3985,13.7888,37.0000,7.0240
61.97,"","","",181.9404,5.9642,173.3910,13.6957,37.0000,7.0160
62.00,"","","",181.9286,5.9642,173.3258,13.6957,37.0010,6.9890
62.03,"","","",181.9503,5.8738,173.2960,13.6957,37.0010,6.9570
62.07,"","","",181.9684,5.8738,173.2634,13.6957,37.0000,6.9650
62.10,"","","",181.9467,5.7835,173.2550,13.6025,37.0000,6.9620
62.13,"","","",181.8988,5.7835,173.2578,13.6025,36.9990,6.9940
62.17,"","","",181.8717,5.7835,173.2215,13.6025,36.9990,7.0270
62.20,"","","",181.8636,5.9642,173.1823,13.5093,37.0010,6.9800
62.23,"","","",181.8762,5.9642,173.1609,13.5093,37.0010,6.9480
62.27,"","","",181.8455,6.0546,173.1367,13.4162,36.9990,6.9840
62.30,"","","",181.8202,6.1449,173.0873,13.5093,36.9990,6.9930
62.33,"","","",181.8229,6.2353,173.0631,13.5093,37.0000,7.0190
62.37,"","","",181.7804,6.3257,173.0510,13.5093,37.0000,7.0270
62.40,"","","",181.7325,6.4160,173.0640,13.5093,37.0020,6.9740
62.43,"","","",181.7054,6.5968,173.0566,13.4162,37.0000,6.9970
62.47,"","","",181.7335,6.7775,173.0128,13.3230,37.0000,7.0190
62.50,"","","",181.7389,6.7775,172.9522,13.3230,37.0010,6.9880
62.53,"","","",181.7190,6.8679,172.9196,13.3230,37.0010,6.9700
62.57,"","","",181.6765,6.9582,172.8935,13.3230,36.9990,7.0080
62.60,"","","",181.7118,6.9582,172.8460,13.4162,37.0000,7.0190
62.63,"","","",181.7271,6.7775,172.8115,13.4162,37.0000,6.9870
62.67,"","","",181.7226,6.6871,172.7864,13.4162,37.0000,7.0010
62.70,"","","",181.6919,6.5968,172.7854,13.4162,37.0020,6.9450
62.73,"","","",181.6684,6.5064,172.7575,13.4162,37.0010,6.9400
62.77,"","","",181.6286,6.4160,172.7202,13.5093,37.0010,6.9160
62.80,"","","",181.6431,6.3257,172.7090,13.5093,37.0000,6.9100
62.83,"","","",181.6494,6.2353,172.6858,13.4162,37.0000,6.9000
62.87,"","","",181.6359,6.1449,172.6671,13.4162,37.0010,6.8800
62.90,"","","",181.6015,6.1449,172.6289,13.4162,37.0020,6.8350
62.93,"","","",181.5717,6.2353,172.6010,13.5093,37.0010,6.8240
62.97,"","","",181.5527,6.3257,172.5637,13.6025,37.0000,6.8210
63.00,"","","",181.5374,6.3257,172.5516,13.6025,36.9980,6.8740
63.03,"","","",181.5148,6.4160,172.5535,13.5093,36.9970,6.9340
63.07,"","","",181.5618,6.4160,172.5236,13.4162,36.9970,6.9480
63.10,"","","",181.5609,6.4160,172.4826,13.3230,36.9970,6.9760
63.13,"","","",181.5392,6.3257,172.4379,13.2298,36.9980,6.9900
63.17,"","","",181.5012,6.3257,172.4333,13.2298,37.0000,6.9930
63.20,"","","",181.4994,6.2353,172.4361,13.0435,37.0010,6.9430
63.23,"","","",181.5166,6.1449,172.3811,13.0435,37.0020,6.9090
63.27,"","","",181.5048,6.1449,172.3326,13.0435,37.0010,6.8960
63.30,"","","",181.4696,6.1449,172.2833,13.0435,37.0000,6.9150
63.33,"","","",181.4289,6.1449,172.2497,13.1367,37.0000,6.9290
63.37,"","","",181.4081,6.1449,172.2385,13.2298,36.9990,6.9810
63.40,"","","",181.3539,6.1449,172.2022,13.4162,36.9990,6.9990
63.43,"","","",181.3521,6.1449,172.1994,13.4162,36.9990,7.0280
63.47,"","","",181.3666,6.1449,172.1948,13.3230,37.0000,7.0400
63.50,"","","",181.3819,6.1449,172.1892,13.2298,37.0000,7.0370
63.53,"","","",181.3666,6.1449,172.1603,13.2298,37.0010,6.9990
63.57,"","","",181.3593,6.0546,172.0960,13.2298,37.0010,6.9630
63.60,"","","",181.3340,6.0546,172.0597,13.2298,37.0010,6.9300
63.63,"","","",181.3331,6.0546,172.0457,13.3230,37.0010,6.8970
63.67,"","","",181.3015,5.9642,172.0224,13.3230,36.9990,6.9300
63.70,"","","",181.3349,5.9642,172.0094,13.3230,36.9990,6.9340
63.73,"","","",181.3422,5.9642,171.9693,13.2298,37.0000,6.9480
63.77,"","","",181.3024,6.0546,171.9413,13.1367,36.9990,6.9910
63.80,"","","",181.2681,6.0546,171.9330,13.0435,36.9990,7.0220
63.83,"","","",181.2410,6.1449,171.8901,13.0435,37.0000,7.0140
63.87,"","","",181.2229,6.2353,171.8463,13.0435,37.0010,6.9900
63.90,"","","",181.2193,6.3257,171.8361,13.0435,37.0010,6.9470
63.93,"","","",181.1967,6.4160,171.8454,13.0435,37.0010,6.9030
63.97,"","","",181.2003,6.3257,171.8323,13.0435,37.0020,6.8910
64.00,"","","",181.2175,6.2353,171.7653,13.0435,37.0000,6.9120
64.03,"","","",181.1714,6.2353,171.7028,13.1367,36.9980,6.9620
64.07,"","","",181.1795,6.1449,171.6805,13.2298,36.9970,7.0010
64.10,"","","",181.1822,6.1449,171.6628,13.3230,37.0000,6.9880
64.13,"","","",181.1569,6.1449,171.6404,13.3230,37.0000,6.9540
64.17,"","","",181.1542,6.0546,171.6274,13.3230,37.0000,6.9850
64.20,"","","",181.1397,5.9642,171.6236,13.2298,36.9990,7.0160
64.23,"","","",181.1144,5.9642,171.5938,13.2298,36.9990,7.0350
64.27,"","","",181.0738,6.0546,171.5649,13.2298,37.0010,7.0040
64.30,"","","",181.0611,6.1449,171.5044,13.2298,37.0020,6.9730
64.33,"","","",181.0593,6.2353,171.4429,13.4162,37.0010,6.9680
64.37,"","","",181.0304,6.3257,171.4401,13.4162,36.9990,7.0050
64.40,"","","",181.0358,6.3257,171.4438,13.3230,37.0010,6.9530
64.43,"","","",181.0394,6.2353,171.4075,13.3230,37.0020,6.9490
64.47,"","","",181.0675,6.1449,171.3684,13.3230,37.0030,6.8900
64.50,"","","",181.0449,6.0546,171.3479,13.3230,37.0020,6.8760
64.53,"","","",180.9934,6.0546,171.3255,13.3230,37.0020,6.8550
64.57,"","","",181.0277,5.8738,171.2798,13.3230,36.9990,6.8910
64.60,"","","",181.0232,5.6931,171.2482,13.3230,37.0000,6.8870
64.63,"","","",180.9753,5.6931,171.2323,13.4162,37.0010,6.8670
64.67,"","","",180.9274,5.7835,171.1932,13.5093,36.9990,6.9150
64.70,"","","",180.9292,5.7835,171.1727,13.6025,37.0000,6.9230
64.73,"","","",180.9391,5.8738,171.1708,13.6957,37.0000,6.9390
64.77,"","","",180.9156,5.9642,171.1662,13.6957,37.0000,6.9550
64.80,"","","",180.8885,6.0546,171.1392,13.6025,36.9990,6.9850
64.83,"","","",180.8921,6.0546,171.1159,13.5093,36.9990,7.0050
64.87,"","","",180.9147,6.0546,171.0926,13.3230,37.0000,6.9980
64.90,"","","",180.9012,5.9642,171.0814,13.3230,37.0010,6.9630
64.93,"","","",180.8994,5.8738,171.0404,13.2298,37.0010,6.9430
64.97,"","","",180.8677,5.8738,170.9556,13.3230,37.0010,6.9000
65.00,"","","",180.8235,5.9642,170.9249,13.4162,37.0010,6.8820
65.03,"","","",180.8090,5.9642,170.9426,13.3230,37.0020,6.8240
65.07,"","","",180.8153,5.8738,170.9249,13.3230,37.0010,6.7980
65.10,"","","",180.8099,5.7835,170.8997,13.2298,37.0000,6.7980
65.13,"","","",180.8054,5.7835,170.8606,13.2298,36.9980,6.8630
65.17,"","","",180.7774,5.7835,170.8317,13.2298,36.9970,6.9080
65.20,"","","",180.7756,5.7835,170.8056,13.2298,36.9970,6.9330
65.23,"","","",180.7873,5.7835,170.7898,13.2298,36.9970,6.9550
65.27,"","","",180.7801,5.7835,170.7637,13.1367,36.9980,6.9690
65.30,"","","",180.7701,5.7835,170.7246,12.9503,36.9990,6.9930
65.33,"","","",180.7548,5.6931,170.6882,12.9503,37.0000,7.0090
65.37,"","","",180.7367,5.6931,170.6612,13.0435,36.9990,7.0460
65.40,"","","",180.7277,5.6027,170.6491,13.0435,37.0010,7.0050
65.43,"","","",180.6951,5.6027,170.6342,13.0435,37.0010,6.9880
65.47,"","","",180.6292,5.6931,170.6128,13.0435,37.0010,6.9620
65.50,"","","",180.5957,5.7835,170.5895,12.9503,37.0030,6.8840
65.53,"","","",180.6003,5.8738,170.5522,12.9503,37.0030,6.8650
65.57,"","","",180.6021,5.8738,170.5140,12.8572,37.0020,6.8580
65.60,"","","",180.6111,5.9642,170.4590,12.8572,37.0010,6.8420
65.63,"","","",180.6003,6.0546,170.4404,12.9503,37.0010,6.8090
65.67,"","","",180.5885,6.1449,170.4190,13.0435,37.0000,6.7890
65.70,"","","",180.5930,6.2353,170.4097,13.0435,37.0000,6.7770
65.73,"","","",180.6156,6.1449,170.3808,13.0435,37.0000,6.7980
65.77,"","","",180.6463,6.0546,170.3491,13.0435,36.9990,6.8470
65.80,"","","",180.6084,5.8738,170.3090,13.1367,36.9970,6.8910
65.83,"","","",180.5876,5.7835,170.2783,13.2298,36.9980,6.8980
65.87,"","","",180.5786,5.7835,170.2541,13.2298,36.9990,6.9460
65.90,"","","",180.5542,5.6931,170.2261,13.3230,36.9980,6.9740
65.93,"","","",180.5099,5.6027,170.2019,13.4162,36.9980,7.0040
65.97,"","","",180.4837,5.6931,170.1991,13.4162,36.9990,7.0220
66.00,"","","",180.4530,5.7835,170.1572,13.5093,37.0010,6.9730
66.03,"","","",180.4358,5.8738,170.1115,13.6025,37.0010,6.9520
66.07,"","","",180.4692,5.8738,170.0687,13.6957,37.0010,6.9180
66.10,"","","",180.5018,5.8738,170.0463,13.7888,37.0010,6.8930
66.13,"","","",180.4548,5.8738,170.0090,13.7888,37.0000,6.9130
66.17,"","","",180.4213,5.9642,170.0156,13.7888,36.9990,6.9340
66.20,"","","",180.3906,5.9642,170.0174,13.6957,36.9990,6.9810
66.23,"","","",180.3761,5.9642,169.9895,13.6025,36.9990,6.9890
66.27,"","","",180.3906,5.9642,169.9466,13.6025,37.0000,6.9690
66.30,"","","",180.4042,5.8738,169.9094,13.6025,37.0020,6.9190
66.33,"","","",180.3635,5.9642,169.8712,13.6957,37.0010,6.9060
66.37,"","","",180.3743,5.9642,169.8488,13.7888,37.0010,6.8670
66.40,"","","",180.3716,5.9642,169.8180,13.7888,36.9990,6.9160
66.43,"","","",180.3662,5.8738,169.7938,13.6957,36.9980,6.9570
66.47,"","","",180.3536,5.7835,169.8115,13.6957,36.9980,6.9720
66.50,"","","",180.3346,5.7835,169.8050,13.6025,36.9980,7.0100
66.53,"","","",180.3084,5.7835,169.7612,13.5093,36.9990,7.0210
66.57,"","","",180.2786,5.7835,169.7426,13.4162,37.0000,7.0520
66.60,"","","",180.2632,5.7835,169.7165,13.3230,37.0010,7.0120
66.63,"","","",180.2677,5.6931,169.6634,13.2298,37.0020,6.9570
66.67,"","","",180.2234,5.6931,169.6205,13.3230,37.0030,6.9290
66.70,"","","",180.1918,5.7835,169.5842,13.3230,37.0020,6.9050
66.73,"","","",180.1909,5.7835,169.5749,13.3230,37.0010,6.8920
66.77,"","","",180.2072,5.7835,169.5712,13.2298,37.0000,6.8570
66.80,"","","",180.2144,5.8738,169.5488,13.1367,37.0000,6.8720
66.83,"","","",180.2144,5.9642,169.5180,13.0435,36.9990,6.8870
66.87,"","","",180.2252,5.9642,169.4929,12.9503,36.9990,6.9220
66.90,"","","",180.1909,6.0546,169.4733,12.8572,37.0000,6.9320
66.93,"","","",180.1837,6.0546,169.4193,12.8572,37.0000,6.9200
66.97,"","","",180.1837,6.0546,169.3885,12.9503,36.9990,6.9620
67.00,"","","",180.1638,6.0546,169.3597,12.9503,36.9990,7.0020
67.03,"","","",180.1114,6.1449,169.3233,12.9503,36.9980,7.0160
67.07,"","","",180.0770,6.1449,169.2972,12.9503,37.0000,7.0320
67.10,"","","",180.1023,6.0546,169.2823,12.9503,37.0010,6.9940
67.13,"","","",180.1141,5.8738,169.2572,12.9503,37.0030,6.9590
67.17,"","","",180.0942,5.7835,169.2609,12.9503,37.0020,6.9360
67.20,"","","",180.0960,5.6931,169.2451,12.8572,37.0010,6.9210
67.23,"","","",180.0743,5.6027,169.1920,12.8572,37.0010,6.8820
67.27,"","","",180.0418,5.6027,169.1668,12.8572,36.9990,6.9150
67.30,"","","",180.0029,5.6931,169.1193,12.8572,36.9990,6.9430
67.33,"","","",179.9803,5.8738,169.0960,12.8572,37.0000,6.9390
67.37,"","","",179.9388,6.0546,169.0708,12.9503,37.0000,6.9580
67.40,"","","",179.9379,6.1449,169.0345,13.0435,37.0000,6.9580
67.43,"","","",179.9668,6.0546,169.0289,13.1367,37.0000,6.9480
67.47,"","","",179.9731,6.0546,169.0149,13.1367,37.0000,6.9180
67.50,"","","",179.9731,6.0546,169.0056,13.1367,37.0010,6.8940
67.53,"","","",179.9415,6.1449,168.9497,13.1367,37.0000,6.9020
67.57,"","","",179.8954,6.2353,168.9078,13.1367,36.9990,6.9340
67.60,"","","",179.8909,6.3257,168.8901,13.1367,37.0000,6.9640
67.63,"","","",179.8999,6.3257,168.8472,13.2298,36.9990,6.9960
67.67,"","","",179.9008,6.3257,168.8267,13.3230,37.0000,7.0170
67.70,"","","",179.8800,6.2353,168.8305,13.3230,37.0010,6.9830
67.73,"","","",179.8755,6.2353,168.8137,13.3230,37.0010,6.9550
67.77,"","","",179.8836,6.1449,168.7606,13.4162,37.0010,6.9260
67.80,"","","",179.8547,6.0546,168.7699,13.3230,37.0010,6.8850
67.83,"","","",179.8475,5.9642,168.7252,13.2298,37.0010,6.8670
67.87,"","","",179.8376,5.9642,168.6609,13.2298,37.0000,6.8900
67.90,"","","",179.8204,5.9642,168.6302,13.2298,37.0000,6.9090
67.93,"","","",179.7806,5.9642,168.6190,13.2298,36.9990,6.9430
67.97,"","","",179.7671,6.0546,168.6003,13.2298,37.0000,6.9580
68.00,"","","",179.7788,6.0546,168.5733,13.2298,36.9990,6.9820
68.03,"","","",179.7653,6.1449,168.5267,13.3230,37.0010,6.9480
68.07,"","","",179.7336,6.2353,168.5202,13.4162,37.0010,6.9200
68.10,"","","",179.7400,6.2353,168.5100,13.3230,37.0010,6.8970
68.13,"","","",179.7364,6.2353,168.4951,13.2298,37.0000,6.9170
68.17,"","","",179.7120,6.2353,168.4336,13.2298,36.9990,6.9450
68.20,"","","",179.7273,6.0546,168.3600,13.3230,36.9990,6.9780
68.23,"","","",179.7391,5.9642,168.3469,13.3230,37.0000,6.9920
68.27,"","","",179.7291,5.8738,168.3479,13.4162,37.0000,6.9780
68.30,"","","",179.6912,5.6931,168.3078,13.4162,37.0020,6.9320
68.33,"","","",179.6379,5.6931,168.2733,13.5093,37.0000,6.9370
68.37,"","","",179.6351,5.6931,168.2482,13.6025,37.0000,6.9360
68.40,"","","",179.6044,5.8738,168.2463,13.6957,37.0010,6.9090
68.43,"","","",179.5610,5.9642,168.2295,13.6957,37.0010,6.8740
68.47,"","","",179.5592,5.9642,168.1820,13.6957,37.0010,6.8600
68.50,"","","",179.5827,5.9642,168.1336,13.6957,37.0010,6.8250
68.53,"","","",179.5547,5.9642,168.1093,13.6957,37.0010,6.8070
68.57,"","","",179.5104,5.9642,168.1280,13.6957,36.9990,6.8430
68.60,"","","",179.5104,6.0546,168.1410,13.5093,36.9970,6.8990
68.63,"","","",179.5195,6.0546,168.1149,13.4162,36.9970,6.9260
68.67,"","","",179.4987,6.1449,168.0702,13.4162,36.9990,6.9340
68.70,"","","",179.4607,6.4160,168.0246,13.4162,37.0000,6.9290
68.73,"","","",179.4454,6.5968,168.0236,13.3230,36.9990,6.9800
68.77,"","","",179.4399,6.6871,167.9798,13.3230,37.0010,6.9560
68.80,"","","",179.4616,6.6871,167.9454,13.2298,37.0030,6.9140
68.83,"","","",179.4770,6.5968,167.9165,13.1367,37.0020,6.8890
68.87,"","","",179.4942,6.5064,167.8941,13.1367,37.0000,6.8810
68.90,"","","",179.4987,6.4160,167.8690,13.1367,37.0000,6.8820
68.93,"","","",179.5014,6.3257,167.8317,13.1367,37.0020,6.8450
68.97,"","","",179.4860,6.2353,167.8196,13.1367,37.0010,6.8120
69.00,"","","",179.4436,6.1449,167.8000,13.1367,36.9980,6.8730
69.03,"","","",179.3677,6.1449,167.7879,12.9503,36.9980,6.9170
69.07,"","","",179.3080,6.3257,167.7199,12.9503,36.9970,6.9590
69.10,"","","",179.2972,6.4160,167.6705,13.0435,37.0000,6.9310
69.13,"","","",179.3369,6.4160,167.6593,12.9503,37.0000,6.9270
69.17,"","","",179.3622,6.3257,167.6305,12.9503,37.0000,6.9240
69.20,"","","",179.3523,6.2353,167.6267,12.9503,36.9990,6.9620
69.23,"","","",179.3189,6.1449,167.5951,12.9503,36.9990,6.9910
69.27,"","","",179.2945,6.2353,167.5690,12.9503,37.0000,6.9660
69.30,"","","",179.2972,6.2353,167.5494,12.9503,37.0010,6.9270
69.33,"","","",179.2673,6.2353,167.5280,12.9503,37.0000,6.9130
69.37,"","","",179.2601,6.2353,167.5075,12.9503,37.0000,6.9260
69.40,"","","",179.2737,6.2353,167.4851,12.8572,37.0000,6.9590
69.43,"","","",179.2547,6.1449,167.4590,12.7640,37.0000,6.9820
69.47,"","","",179.2149,6.1449,167.4395,12.6708,37.0010,6.9670
69.50,"","","",179.2339,6.1449,167.4106,12.6708,37.0010,6.9200
69.53,"","","",179.2592,5.9642,167.3733,12.7640,37.0030,6.8680
69.57,"","","",179.2502,5.6931,167.3547,12.7640,37.0010,6.8750
69.60,"","","",179.2366,5.5124,167.3444,12.7640,37.0010,6.8440
69.63,"","","",179.2231,5.3316,167.3034,12.7640,36.9980,6.9010
69.67,"","","",179.2113,5.2413,167.2503,12.8572,36.9990,6.9190
69.70,"","","",179.1725,5.2413,167.2336,12.9503,37.0000,6.9070
69.73,"","","",179.1463,5.2413,167.2205,12.9503,37.0010,6.8600
69.77,"","","",179.1146,5.3316,167.2038,12.9503,37.0000,6.8610
69.80,"","","",179.1056,5.4220,167.1851,12.9503,37.0000,6.8720
69.83,"","","",179.1219,5.4220,167.1516,13.0435,36.9990,6.9150
69.87,"","","",179.1345,5.3316,167.1488,13.0435,36.9980,6.9550
69.90,"","","",179.1137,5.4220,167.0947,13.0435,37.0000,6.9420
69.93,"","","",179.0911,5.4220,167.0668,12.9503,37.0010,6.9090
69.97,"","","",179.0432,5.5124,167.0258,12.9503,37.0010,6.8740
70.00,"","","",179.0577,5.6027,166.9913,12.9503,37.0000,6.8820
70.03,"","","",179.0450,5.6931,166.9708,12.9503,37.0000,6.8970
70.07,"","","",179.0152,5.8738,166.9513,12.8572,37.0000,6.9170
70.10,"","","",178.9990,5.9642,166.9131,12.9503,37.0000,6.9020
70.13,"","","",178.9990,6.0546,166.8916,12.9503,37.0010,6.8720
70.17,"","","",178.9863,6.0546,166.8842,12.9503,37.0000,6.8430
70.20,"","","",178.9746,6.0546,166.8525,12.9503,36.9990,6.8770
70.23,"","","",178.9475,5.9642,166.8199,12.9503,36.9990,6.8970
70.27,"","","",178.9511,5.8738,166.8031,12.9503,37.0000,6.9310
70.30,"","","",178.9240,5.7835,166.7910,12.8572,37.0010,6.9060
70.33,"","","",178.9131,5.7835,166.7649,12.8572,37.0000,6.9120
70.37,"","","",178.9023,5.7835,166.7333,12.7640,37.0000,6.9140
70.40,"","","",178.8824,6.0546,166.7137,12.7640,37.0000,6.9350
70.43,"","","",178.8968,6.1449,166.6811,12.8572,37.0000,6.9210
70.47,"","","",178.9231,6.1449,166.6662,12.8572,37.0000,6.9210
70.50,"","","",178.8978,6.0546,166.6392,12.8572,36.9990,6.9450
70.53,"","","",178.8779,6.0546,166.5991,12.8572,37.0010,6.8990
70.57,"","","",178.8589,6.0546,166.5376,12.9503,37.0000,6.9150
70.60,"","","",178.8209,6.1449,166.5376,13.0435,36.9990,6.9590
70.63,"","","",178.8381,6.0546,166.5162,13.0435,37.0000,6.9680
70.67,"","","",178.8381,6.1449,166.4882,13.0435,37.0000,6.9670
70.70,"","","",178.7983,6.1449,166.4538,13.1367,37.0000,6.9510
70.73,"","","",178.7884,6.1449,166.4109,13.1367,37.0020,6.9070
70.77,"","","",178.7866,6.1449,166.3792,13.2298,37.0010,6.8820
70.80,"","","",178.7550,6.2353,166.3606,13.2298,37.0000,6.8910
70.83,"","","",178.7559,6.2353,166.3401,13.2298,37.0000,6.8890
70.87,"","","",178.7297,6.2353,166.3438,13.2298,36.9990,6.9200
70.90,"","","",178.6881,6.2353,166.3205,13.1367,37.0010,6.8780
70.93,"","","",178.6989,6.2353,166.2879,13.1367,36.9990,6.9100
70.97,"","","",178.7270,6.0546,166.2618,13.1367,36.9990,6.9420
71.00,"","","",178.7026,5.9642,166.2441,13.1367,37.0000,6.9200
71.03,"","","",178.6917,5.9642,166.2143,13.1367,37.0000,6.8950
71.07,"","","",178.6800,5.9642,166.1854,13.0435,37.0000,6.8870
71.10,"","","",178.6619,5.9642,166.1361,13.1367,36.9980,6.9380
71.13,"","","",178.6375,5.9642,166.0969,13.1367,36.9990,6.9260
71.17,"","","",178.6176,6.0546,166.0671,13.1367,37.0010,6.8880
71.20,"","","",178.6194,5.9642,166.0475,13.1367,37.0010,6.8640
71.23,"","","",178.6032,5.8738,166.0326,13.1367,36.9990,6.9160
71.27,"","","",178.6176,5.8738,166.0224,13.1367,36.9990,6.9420
71.30,"","","",178.6176,5.7835,166.0149,13.0435,36.9980,6.9760
71.33,"","","",178.6004,5.7835,165.9758,13.0435,37.0000,6.9830
71.37,"","","",178.5670,5.6931,165.9143,13.1367,37.0000,6.9750
71.40,"","","",178.5535,5.7835,165.8994,13.1367,36.9990,6.9970
71.43,"","","",178.5516,5.7835,165.8882,13.2298,37.0000,7.0070
71.47,"","","",178.5435,5.6931,165.8677,13.2298,37.0000,7.0220
71.50,"","","",178.5056,5.7835,165.8789,13.1367,37.0000,7.0280
71.53,"","","",178.4812,5.7835,165.8230,13.1367,37.0020,6.9640
71.57,"","","",178.4739,5.8738,165.7606,13.1367,37.0010,6.9580
71.60,"","","",178.4577,5.9642,165.7336,13.2298,37.0010,6.8970
71.63,"","","",178.4504,6.0546,165.7103,13.2298,37.0030,6.8460
71.67,"","","",178.4315,6.1449,165.7103,13.1367,37.0010,6.8380
71.70,"","","",178.4287,6.1449,165.6683,13.1367,37.0010,6.8300
71.73,"","","",178.4550,6.1449,165.6600,13.1367,37.0000,6.8020
71.77,"","","",178.4739,6.0546,165.6385,13.0435,37.0000,6.8190
71.80,"","","",178.4179,5.9642,165.6162,12.9503,37.0000,6.8090
71.83,"","","",178.3944,5.9642,165.5882,12.8572,37.0010,6.7770
71.87,"","","",178.3998,5.8738,165.5556,12.8572,37.0000,6.8150
71.90,"","","",178.3935,5.8738,165.5295,12.8572,37.0000,6.8250
71.93,"","","",178.4007,5.7835,165.5156,12.8572,36.9990,6.8540
71.97,"","","",178.3944,5.6931,165.4941,12.7640,36.9980,6.8820
72.00,"","","",178.3619,5.6027,165.4392,12.7640,36.9990,6.9200
72.03,"","","",178.3293,5.6931,165.4336,12.7640,37.0000,6.9240
72.07,"","","",178.3068,5.6931,165.4205,12.7640,37.0010,6.8910
72.10,"","","",178.3104,5.6931,165.3888,12.7640,37.0000,6.9050
72.13,"","","",178.2869,5.6931,165.3646,12.8572,36.9990,6.9300
72.17,"","","",178.2769,5.6931,165.3162,12.8572,37.0000,6.9050
72.20,"","","",178.2733,5.6931,165.2892,12.8572,37.0010,6.8660
72.23,"","","",178.2878,5.7835,165.2789,12.7640,37.0000,6.8780
72.27,"","","",178.2950,5.6931,165.2575,12.7640,37.0000,6.9000
72.30,"","","",178.2435,5.6931,165.2351,12.6708,37.0000,6.9050
72.33,"","","",178.1902,5.7835,165.2277,12.5777,37.0000,6.9020
72.37,"","","",178.1721,5.8738,165.1997,12.4845,37.0000,6.9210
72.40,"","","",178.1730,5.8738,165.1652,12.4845,36.9990,6.9480
72.43,"","","",178.1694,5.8738,165.1345,12.4845,36.9990,6.9840
72.47,"","","",178.1468,5.9642,165.1149,12.4845,37.0020,6.9200
