"Time [min]","Event Name","Chamber","Event Text","1A: O2 concentration [M]","1A: O2 slope neg. [pmol/(s*mL)]","1B: O2 concentration [M]","1B: O2 slope neg. [pmol/(s*mL)]","1: Block temp. [C]","1: Peltier power [%]"
35.27,"","","",203.0238,7.0486,204.3964,13.6957,37.0010,9.9700
35.30,"","","",203.0057,6.9582,204.3917,13.7888,37.0000,9.9540
35.33,"","","",202.9922,6.8679,204.3805,13.8820,37.0000,9.9520
35.37,"","","",202.9479,6.6871,204.4048,13.8820,36.9990,10.0040
35.40,"","","",202.9235,6.6871,204.3628,13.8820,36.9990,10.0160
35.43,"","","",202.9425,6.5968,204.3107,13.8820,37.0000,9.9930
35.47,"","","",202.9316,6.5064,204.3153,13.7888,37.0010,9.9630
35.50,"","","",202.9000,6.4160,204.2967,13.6957,36.9990,10.0010
35.53,"","","",202.8774,6.3257,204.2725,13.6957,36.9990,10.0330
35.57,"","","",202.8612,6.3257,204.2631,13.6025,36.9990,10.0670
35.60,"","","",202.7961,6.3257,204.2473,13.5093,37.0000,10.0750
35.63,"","","",202.7889,6.4160,204.2240,13.3230,37.0010,10.0340
35.67,"","","",202.8033,6.4160,204.1830,13.0435,37.0010,9.9920
35.70,"","","",202.8358,6.2353,204.1318,12.9503,37.0030,9.9490
35.73,"","","",202.8142,6.0546,204.1318,12.7640,37.0020,9.9230
35.77,"","","",202.7681,6.0546,204.1141,12.6708,37.0030,9.8850
35.80,"","","",202.7202,6.1449,204.0582,12.6708,37.0000,9.9110
35.83,"","","",202.7220,6.2353,204.0284,12.6708,36.9990,9.9370
35.87,"","","",202.7292,6.3257,204.0032,12.6708,36.9990,9.9620
35.90,"","","",202.6904,6.4160,203.9529,12.6708,37.0000,9.9330
35.93,"","","",202.6804,6.5968,203.9305,12.6708,37.0000,9.9720
35.97,"","","",202.6913,6.5968,203.9501,12.4845,36.9990,9.9970
36.00,"","","",202.6732,6.5968,203.9371,12.3913,37.0000,10.0170
36.03,"","","",202.6181,6.7775,203.9231,12.2050,37.0010,9.9740
36.07,"","","",202.5946,6.9582,203.8467,12.2982,37.0010,9.9400
36.10,"","","",202.5720,7.1390,203.8057,12.2982,37.0020,9.9060
36.13,"","","",202.5765,7.3197,203.7982,12.2982,37.0030,9.8550
36.17,"","","",202.5711,7.5004,203.7377,12.4845,37.0010,9.8600
36.20,"","","",202.5413,7.5908,203.6939,12.5777,37.0000,9.8470
36.23,"","","",202.5132,7.6812,203.6902,12.6708,37.0000,9.8340
36.27,"","","",202.5530,7.6812,203.6790,12.5777,36.9980,9.8870
36.30,"","","",202.5476,7.6812,203.6706,12.6708,36.9980,9.9290
36.33,"","","",202.5205,7.5908,203.6538,12.5777,36.9980,9.9720
36.37,"","","",202.5141,7.5908,203.6063,12.6708,36.9990,9.9760
36.40,"","","",202.5033,7.5004,203.5961,12.6708,37.0000,9.9970
36.43,"","","",202.5024,7.5004,203.5551,12.6708,36.9990,10.0330
36.47,"","","",202.5060,7.4101,203.5197,12.6708,37.0010,9.9940
36.50,"","","",202.4825,7.4101,203.4805,12.7640,37.0010,9.9640
36.53,"","","",202.4400,7.5004,203.4395,12.9503,37.0020,9.9150
36.57,"","","",202.4337,7.4101,203.4041,13.1367,37.0020,9.9090
36.60,"","","",202.3867,7.4101,203.4451,13.2298,37.0010,9.8720
36.63,"","","",202.3569,7.4101,203.4088,13.3230,37.0010,9.8510
36.67,"","","",202.4129,7.2293,203.3827,13.4162,36.9990,9.8850
36.70,"","","",202.4138,7.1390,203.3371,13.4162,36.9990,9.9180
36.73,"","","",202.3560,7.1390,203.3175,13.4162,36.9990,9.9400
36.77,"","","",202.3180,7.0486,203.2970,13.5093,37.0000,9.9580
36.80,"","","",202.3036,7.0486,203.2569,13.5093,37.0010,9.9430
36.83,"","","",202.2982,6.9582,203.2318,13.5093,37.0020,9.9010
36.87,"","","",202.2548,7.0486,203.1917,13.6025,37.0010,9.8750
36.90,"","","",202.2656,7.0486,203.1740,13.5093,37.0020,9.8330
36.93,"","","",202.2557,7.0486,203.1479,13.5093,37.0010,9.8110
36.97,"","","",202.2186,7.2293,203.0846,13.5093,37.0010,9.7870
37.00,"","","",202.2105,7.2293,203.0799,13.5093,37.0010,9.7530
37.03,"","","",202.2078,7.1390,203.0529,13.6025,36.9990,9.7930
37.07,"","","",202.1599,7.1390,203.0473,13.5093,36.9990,9.8170
37.10,"","","",202.1256,7.2293,203.0212,13.4162,37.0000,9.8280
37.13,"","","",202.1301,7.3197,202.9765,13.5093,36.9980,9.8800
37.17,"","","",202.1337,7.4101,202.9607,13.5093,37.0000,9.9060
37.20,"","","",202.0948,7.4101,202.9802,13.4162,37.0000,9.8990
37.23,"","","",202.0858,7.5004,202.9495,13.3230,37.0010,9.8560
37.27,"","","",202.0903,7.5004,202.8824,13.4162,37.0010,9.8230
37.30,"","","",202.0479,7.5908,202.8544,13.4162,37.0020,9.7620
37.33,"","","",202.0298,7.5908,202.8162,13.3230,37.0030,9.7320
37.37,"","","",202.0253,7.6812,202.7557,13.3230,37.0000,9.7790
37.40,"","","",202.0153,7.7715,202.7194,13.4162,36.9980,9.8200
37.43,"","","",201.9828,7.9523,202.7063,13.5093,37.0000,9.8190
37.47,"","","",201.9810,8.0426,202.7231,13.4162,37.0000,9.7940
37.50,"","","",202.0135,8.0426,202.6867,13.5093,37.0000,9.8060
37.53,"","","",202.0144,7.9523,202.6281,13.6025,37.0010,9.7890
37.57,"","","",201.9710,8.0426,202.6402,13.6957,37.0000,9.7630
37.60,"","","",201.9222,8.1330,202.5936,13.6957,36.9990,9.8040
37.63,"","","",201.8825,8.1330,202.5703,13.6957,36.9990,9.8150
37.67,"","","",201.8834,8.2234,202.5395,13.6957,37.0000,9.7760
37.70,"","","",201.8780,8.2234,202.4930,13.6957,37.0000,9.7710
37.73,"","","",201.8969,8.1330,202.5032,13.6957,37.0000,9.7840
37.77,"","","",201.8843,8.0426,202.4343,13.6957,37.0000,9.7600
37.80,"","","",201.9024,7.8619,202.3877,13.7888,36.9990,9.7940
37.83,"","","",201.8680,7.6812,202.3774,13.8820,36.9990,9.8220
37.87,"","","",201.8436,7.5908,202.3737,13.9752,36.9990,9.8460
37.90,"","","",201.8590,7.5004,202.3383,14.0684,37.0010,9.8170
37.93,"","","",201.8762,7.3197,202.3635,13.8820,37.0020,9.7670
37.97,"","","",201.8563,7.2293,202.3169,13.8820,37.0030,9.7240
38.00,"","","",201.7858,7.1390,202.2824,13.7888,37.0010,9.7400
38.03,"","","",201.7460,6.9582,202.2377,13.7888,36.9990,9.7740
38.07,"","","",201.7614,6.8679,202.2218,13.7888,36.9990,9.8130
38.10,"","","",201.7813,6.7775,202.2051,13.6957,37.0000,9.8340
38.13,"","","",201.7478,6.6871,202.1501,13.6957,37.0000,9.8500
38.17,"","","",201.7081,6.6871,202.0979,13.7888,37.0010,9.8030
38.20,"","","",201.6746,6.6871,202.0485,13.8820,37.0010,9.7820
38.23,"","","",201.6539,6.7775,202.0318,13.9752,37.0010,9.7490
38.27,"","","",201.6159,6.7775,202.0280,13.9752,37.0010,9.7200
38.30,"","","",201.5852,6.8679,202.0318,13.9752,37.0010,9.6830
38.33,"","","",201.6014,6.9582,202.0159,13.9752,37.0000,9.6860
38.37,"","","",201.6322,6.8679,201.9843,13.9752,36.9990,9.7150
38.40,"","","",201.6385,6.7775,201.9451,13.8820,37.0000,9.7200
38.43,"","","",201.5888,6.8679,201.9414,13.7888,37.0000,9.7340
38.47,"","","",201.5454,6.9582,201.9349,13.6957,37.0000,9.7640
38.50,"","","",201.5626,6.9582,201.9144,13.6025,37.0000,9.7620
38.53,"","","",201.5156,7.0486,201.8687,13.4162,37.0000,9.7240
38.57,"","","",201.4966,7.1390,201.8128,13.3230,37.0000,9.7230
38.60,"","","",201.5102,7.1390,201.7746,13.3230,37.0000,9.7060
38.63,"","","",201.4776,7.2293,201.7402,13.3230,36.9990,9.7430
38.67,"","","",201.4388,7.4101,201.7122,13.3230,36.9990,9.7670
38.70,"","","",201.4216,7.5004,201.7048,13.3230,37.0010,9.7150
38.73,"","","",201.3864,7.6812,201.6973,13.3230,37.0000,9.6980
38.77,"","","",201.4225,7.7715,201.6666,13.3230,37.0000,9.7290
38.80,"","","",201.4632,7.7715,201.6079,13.3230,37.0010,9.6760
38.83,"","","",201.3927,7.6812,201.5790,13.3230,37.0020,9.6300
38.87,"","","",201.3096,7.7715,201.5501,13.4162,37.0020,9.6160
38.90,"","","",201.2580,7.9523,201.5417,13.3230,37.0000,9.6510
38.93,"","","",201.2843,8.1330,201.5184,13.3230,36.9990,9.6750
38.97,"","","",201.2915,8.3137,201.4728,13.3230,36.9990,9.6920
39.00,"","","",201.2879,8.4945,201.4560,13.3230,37.0000,9.7080
39.03,"","","",201.2834,8.5848,201.4383,13.4162,37.0000,9.6950
39.07,"","","",201.2834,8.5848,201.3982,13.3230,37.0010,9.6550
39.10,"","","",201.2671,8.4945,201.3731,13.4162,37.0010,9.6290
39.13,"","","",201.2544,8.4945,201.3638,13.4162,37.0010,9.6000
39.17,"","","",201.2409,8.4041,201.3638,13.4162,37.0000,9.6380
39.20,"","","",201.2255,8.4041,201.3358,13.4162,37.0000,9.6570
39.23,"","","",201.1858,8.3137,201.2436,13.5093,37.0000,9.6660
39.27,"","","",201.1858,8.2234,201.2072,13.5093,37.0000,9.6720
39.30,"","","",201.1550,8.0426,201.1746,13.5093,37.0000,9.6750
39.33,"","","",201.1252,8.0426,201.1700,13.5093,37.0000,9.6860
39.37,"","","",201.1324,8.1330,201.1644,13.5093,37.0000,9.6630
39.40,"","","",201.1424,8.0426,201.1513,13.4162,36.9990,9.6860
39.43,"","","",201.1279,7.8619,201.1439,13.3230,36.9980,9.7160
39.47,"","","",201.1270,7.6812,201.0563,13.4162,37.0000,9.7230
39.50,"","","",201.1135,7.5908,201.0312,13.5093,37.0000,9.7120
39.53,"","","",201.0827,7.5004,201.0013,13.6957,37.0010,9.6720
39.57,"","","",201.0800,7.4101,200.9855,13.7888,37.0000,9.6700
39.60,"","","",201.1035,7.4101,200.9659,13.8820,37.0000,9.6610
39.63,"","","",201.0999,7.3197,200.9166,13.8820,37.0000,9.6670
39.67,"","","",201.0854,7.1390,200.8998,13.8820,37.0010,9.6420
39.70,"","","",201.0827,6.9582,200.9110,13.8820,37.0000,9.6520
39.73,"","","",201.0303,6.7775,200.8951,13.7888,37.0000,9.6410
39.77,"","","",200.9960,6.6871,200.8364,13.7888,37.0000,9.6180
39.80,"","","",200.9653,6.6871,200.7833,13.6957,36.9980,9.6810
39.83,"","","",200.9300,6.6871,200.7572,13.6957,36.9980,9.6960
39.87,"","","",200.9300,6.6871,200.7097,13.6957,36.9990,9.7410
39.90,"","","",200.9553,6.5968,200.6529,13.7888,36.9990,9.7650
39.93,"","","",200.9282,6.5064,200.6920,13.7888,37.0010,9.7220
39.97,"","","",200.8848,6.5064,200.6883,13.7888,37.0010,9.7000
40.00,"","","",200.8360,6.5968,200.6687,13.7888,37.0020,9.6560
40.03,"","","",200.8207,6.7775,200.6371,13.6957,37.0010,9.6450
40.07,"","","",200.8234,6.8679,200.6035,13.6025,37.0000,9.6450
40.10,"","","",200.8098,6.8679,200.5979,13.5093,37.0000,9.6510
40.13,"","","",200.7963,6.7775,200.5262,13.5093,37.0000,9.6350
40.17,"","","",200.8288,6.6871,200.4889,13.6025,37.0010,9.6200
40.20,"","","",200.8116,6.7775,200.4330,13.6957,37.0000,9.6440
40.23,"","","",200.7909,6.9582,200.4423,13.6957,36.9990,9.6800
40.27,"","","",200.8207,6.9582,200.4246,13.6957,37.0000,9.6630
40.30,"","","",200.7963,6.9582,200.3855,13.6957,37.0020,9.5960
40.33,"","","",200.7393,6.9582,200.3734,13.6957,37.0020,9.5690
40.37,"","","",200.7213,7.0486,200.3585,13.6025,37.0020,9.5490
40.40,"","","",200.6960,7.0486,200.3305,13.6025,37.0020,9.5180
40.43,"","","",200.7086,7.0486,200.2746,13.6025,37.0030,9.4790
40.47,"","","",200.6942,7.0486,200.2989,13.5093,37.0000,9.5080
40.50,"","","",200.6499,7.1390,200.2765,13.3230,36.9990,9.5540
40.53,"","","",200.6354,7.1390,200.2113,13.2298,36.9990,9.5690
40.57,"","","",200.6363,7.2293,200.1796,13.3230,37.0010,9.5350
40.60,"","","",200.6101,7.3197,200.1274,13.4162,37.0010,9.5020
40.63,"","","",200.5984,7.4101,200.1013,13.5093,37.0000,9.5190
40.67,"","","",200.5414,7.5908,200.0939,13.5093,36.9990,9.5620
40.70,"","","",200.5161,7.7715,200.0548,13.6025,36.9990,9.5960
40.73,"","","",200.5170,7.8619,200.0156,13.6025,36.9990,9.6040
40.77,"","","",200.5288,7.8619,200.0221,13.5093,37.0010,9.5670
40.80,"","","",200.5568,7.8619,200.0044,13.5093,37.0010,9.5460
40.83,"","","",200.5667,7.7715,199.9737,13.5093,37.0000,9.5670
40.87,"","","",200.5595,7.6812,199.9411,13.5093,37.0000,9.5930
40.90,"","","",200.5568,7.5004,199.9066,13.5093,37.0000,9.5900
40.93,"","","",200.5161,7.4101,199.8861,13.5093,37.0000,9.5920
40.97,"","","",200.4836,7.2293,199.8405,13.6025,37.0000,9.6180
41.00,"","","",200.4655,7.1390,199.8218,13.6025,36.9990,9.6540
41.03,"","","",200.4529,6.9582,199.7911,13.6025,37.0000,9.6560
41.07,"","","",200.4655,6.8679,199.7603,13.5093,37.0010,9.6130
41.10,"","","",200.4176,6.7775,199.7575,13.4162,37.0000,9.6050
41.13,"","","",200.3779,6.7775,199.7296,13.5093,37.0000,9.6210
41.17,"","","",200.3697,6.8679,199.6672,13.5093,37.0000,9.5900
41.20,"","","",200.3869,6.8679,199.6094,13.6957,37.0000,9.6040
41.23,"","","",200.3472,6.8679,199.6364,13.8820,37.0000,9.5750
41.27,"","","",200.2938,6.8679,199.6131,13.8820,37.0010,9.5200
41.30,"","","",200.2478,7.0486,199.5693,13.7888,37.0020,9.4930
41.33,"","","",200.2306,7.2293,199.5712,13.7888,37.0000,9.5180
41.37,"","","",200.2604,7.4101,199.5591,13.6025,36.9990,9.5490
41.40,"","","",200.3083,7.4101,199.5302,13.5093,36.9990,9.5840
41.43,"","","",200.2938,7.4101,199.4641,13.5093,36.9990,9.6190
41.47,"","","",200.2749,7.4101,199.4538,13.5093,36.9990,9.6380
41.50,"","","",200.2206,7.4101,199.4613,13.4162,37.0010,9.5920
41.53,"","","",200.2008,7.4101,199.4175,13.5093,37.0030,9.5660
41.57,"","","",200.1746,7.4101,199.3737,13.5093,37.0010,9.5530
41.60,"","","",200.1502,7.4101,199.3430,13.5093,37.0000,9.5300
41.63,"","","",200.1493,7.4101,199.3234,13.5093,37.0000,9.5240
41.67,"","","",200.1239,7.4101,199.2749,13.5093,37.0010,9.4820
41.70,"","","",200.0752,7.5004,199.2330,13.5093,37.0010,9.4470
41.73,"","","",200.0715,7.6812,199.2265,13.5093,37.0010,9.4290
41.77,"","","",200.1077,7.5908,199.2228,13.5093,37.0000,9.4280
41.80,"","","",200.1420,7.5004,199.2032,13.4162,37.0000,9.4360
41.83,"","","",200.1438,7.4101,199.1706,13.2298,36.9990,9.4680
41.87,"","","",200.1303,7.3197,199.1585,13.2298,37.0000,9.4930
41.90,"","","",200.0905,7.2293,199.1016,13.2298,36.9990,9.5500
41.93,"","","",200.0968,7.1390,199.0374,13.3230,36.9980,9.5700
41.97,"","","",200.0724,7.0486,199.0262,13.4162,36.9990,9.5870
42.00,"","","",199.9848,7.2293,198.9908,13.4162,37.0010,9.5590
42.03,"","","",199.9785,7.4101,198.9190,13.6025,37.0010,9.5240
42.07,"","","",200.0110,7.5004,198.9209,13.6957,37.0010,9.4900
42.10,"","","",199.9911,7.5004,198.9190,13.6957,37.0010,9.4640
42.13,"","","",199.9703,7.4101,198.9246,13.6957,37.0000,9.4910
42.17,"","","",199.9504,7.3197,198.8622,13.6957,37.0000,9.5130
42.20,"","","",199.9477,7.2293,198.8166,13.6957,36.9990,9.5490
42.23,"","","",199.9432,7.0486,198.7718,13.7888,36.9990,9.5430
42.27,"","","",199.9071,6.9582,198.7532,13.8820,37.0020,9.4880
42.30,"","","",199.8628,6.9582,198.7392,13.8820,37.0020,9.4610
42.33,"","","",199.8357,7.0486,198.6628,14.0684,37.0010,9.4610
42.37,"","","",199.8673,6.9582,198.6293,14.2547,37.0000,9.4690
42.40,"","","",199.8800,6.7775,198.6367,14.2547,36.9990,9.5200
42.43,"","","",199.8339,6.7775,198.6461,14.2547,36.9990,9.5380
42.47,"","","",199.8041,6.7775,198.6265,14.2547,37.0000,9.5150
42.50,"","","",199.7724,6.8679,198.5939,14.2547,37.0000,9.5200
42.53,"","","",199.7607,6.8679,198.5352,14.3479,37.0010,9.5040
42.57,"","","",199.7417,6.8679,198.5072,14.4410,37.0010,9.4830
42.60,"","","",199.7489,6.9582,198.4551,14.5342,37.0010,9.4360
42.63,"","","",199.7878,6.9582,198.4336,14.6274,37.0010,9.4280
42.67,"","","",199.7941,7.0486,198.4141,14.6274,37.0000,9.4330
42.70,"","","",199.7381,7.0486,198.4113,14.5342,37.0010,9.4040
42.73,"","","",199.6875,6.9582,198.3600,14.5342,37.0000,9.4320
42.77,"","","",199.6694,6.9582,198.3032,14.6274,36.9990,9.4560
42.80,"","","",199.6360,6.9582,198.2864,14.7205,37.0020,9.3930
42.83,"","","",199.6305,7.0486,198.2492,14.7205,37.0010,9.3710
42.87,"","","",199.6387,7.1390,198.1942,14.7205,37.0010,9.3540
42.90,"","","",199.6188,7.1390,198.1849,14.8137,37.0000,9.3750
42.93,"","","",199.5998,7.2293,198.2082,14.7205,36.9980,9.4210
42.97,"","","",199.5583,7.4101,198.1653,14.7205,36.9970,9.4680
43.00,"","","",199.5095,7.5908,198.1681,14.6274,36.9980,9.5010
43.03,"","","",199.4878,7.8619,198.1187,14.6274,36.9980,9.5110
43.07,"","","",199.4842,8.1330,198.0787,14.6274,36.9990,9.5310
43.10,"","","",199.4851,8.2234,198.0600,14.5342,37.0000,9.5570
43.13,"","","",199.5013,8.2234,198.0302,14.4410,37.0000,9.5430
43.17,"","","",199.4787,8.1330,197.9771,14.4410,37.0010,9.5020
43.20,"","","",199.4489,8.1330,197.9818,14.2547,37.0010,9.4650
43.23,"","","",199.4408,8.1330,197.9631,14.1615,37.0020,9.4290
43.27,"","","",199.4218,8.0426,197.9315,14.1615,37.0020,9.3790
43.30,"","","",199.4173,7.9523,197.8830,14.0684,37.0010,9.3710
43.33,"","","",199.4137,8.0426,197.8327,14.1615,37.0000,9.3680
43.37,"","","",199.3947,8.0426,197.8038,14.2547,37.0020,9.3100
43.40,"","","",199.3658,8.0426,197.7665,14.3479,36.9990,9.3630
43.43,"","","",199.3594,8.0426,197.7815,14.2547,36.9970,9.4140
43.47,"","","",199.3251,8.0426,197.7563,14.0684,36.9960,9.4510
43.50,"","","",199.3097,8.0426,197.7088,14.0684,36.9980,9.4490
43.53,"","","",199.3495,7.9523,197.6902,14.0684,36.9990,9.4620
43.57,"","","",199.3369,7.8619,197.6939,13.9752,37.0020,9.4100
43.60,"","","",199.2908,7.7715,197.6669,13.8820,37.0020,9.3910
43.63,"","","",199.3052,7.7715,197.6566,13.7888,36.9990,9.4260
43.67,"","","",199.3188,7.6812,197.6520,13.6957,36.9990,9.4540
43.70,"","","",199.3188,7.5004,197.6370,13.6957,37.0000,9.4220
43.73,"","","",199.3116,7.3197,197.5318,13.6957,37.0000,9.4100
43.77,"","","",199.2853,7.1390,197.4768,13.6957,37.0010,9.3860
43.80,"","","",199.2492,7.1390,197.4628,13.6025,37.0010,9.3470
43.83,"","","",199.1868,7.1390,197.4479,13.5093,36.9980,9.4140
43.87,"","","",199.1859,7.1390,197.3902,13.6025,36.9970,9.4350
43.90,"","","",199.1760,7.1390,197.3687,13.6025,36.9990,9.4340
43.93,"","","",199.1444,7.2293,197.3473,13.6025,36.9980,9.4790
43.97,"","","",199.1390,7.0486,197.2765,13.7888,36.9990,9.5100
44.00,"","","",199.1462,6.8679,197.2402,13.8820,37.0000,9.5180
44.03,"","","",199.1091,6.7775,197.2243,13.8820,37.0000,9.5170
44.07,"","","",199.0567,6.8679,197.1870,13.9752,37.0010,9.4670
44.10,"","","",199.0784,6.8679,197.1787,14.1615,37.0020,9.4330
44.13,"","","",199.0829,6.7775,197.1554,14.1615,37.0020,9.4010
44.17,"","","",199.0748,6.7775,197.1563,14.2547,37.0020,9.3610
44.20,"","","",199.0594,6.6871,197.1572,14.2547,37.0010,9.3540
44.23,"","","",199.0305,6.6871,197.1097,14.3479,37.0000,9.3430
44.27,"","","",198.9727,6.6871,197.0780,14.3479,37.0000,9.3240
44.30,"","","",198.9167,6.8679,197.0818,14.2547,36.9980,9.3920
44.33,"","","",198.9383,7.0486,197.0687,14.0684,36.9980,9.4210
44.37,"","","",198.9311,7.2293,197.0249,14.0684,36.9990,9.4250
44.40,"","","",198.9420,7.3197,196.9793,13.9752,37.0000,9.3970
44.43,"","","",198.9537,7.3197,196.9122,14.0684,37.0000,9.4100
44.47,"","","",198.9374,7.3197,196.8656,14.0684,37.0020,9.3620
44.50,"","","",198.9094,7.3197,196.8125,14.2547,37.0010,9.3490
44.53,"","","",198.8769,7.4101,196.7929,14.3479,37.0010,9.3010
44.57,"","","",198.8660,7.4101,196.8209,14.3479,37.0010,9.2770
44.60,"","","",198.8706,7.5004,196.7752,14.2547,37.0000,9.3060
44.63,"","","",198.8986,7.4101,196.7445,14.3479,36.9990,9.3420
44.67,"","","",198.8877,7.3197,196.7193,14.4410,36.9980,9.3940
44.70,"","","",198.8335,7.3197,196.7082,14.4410,37.0000,9.3660
44.73,"","","",198.8082,7.4101,196.6970,14.4410,36.9990,9.3990
44.77,"","","",198.8263,7.4101,196.6709,14.4410,36.9990,9.4090
44.80,"","","",198.8245,7.4101,196.6392,14.3479,37.0010,9.3800
44.83,"","","",198.7721,7.4101,196.5908,14.3479,37.0010,9.3680
44.87,"","","",198.7404,7.5004,196.5563,14.4410,37.0010,9.3290
44.90,"","","",198.7576,7.4101,196.5386,14.3479,37.0020,9.2670
44.93,"","","",198.7459,7.4101,196.5544,14.1615,37.0010,9.2590
44.97,"","","",198.7314,7.3197,196.5079,14.0684,36.9980,9.3190
45.00,"","","",198.6953,7.3197,196.4780,13.8820,36.9980,9.3690
45.03,"","","",198.6736,7.2293,196.4221,13.6957,36.9980,9.3730
45.07,"","","",198.6663,7.0486,196.4231,13.6025,37.0000,9.3910
45.10,"","","",198.6392,7.0486,196.4119,13.5093,37.0000,9.3910
45.13,"","","",198.6175,6.9582,196.3756,13.5093,37.0000,9.3860
45.17,"","","",198.6311,6.9582,196.3495,13.3230,37.0010,9.3420
45.20,"","","",198.6311,6.9582,196.3401,13.3230,37.0010,9.3140
45.23,"","","",198.6212,6.8679,196.2665,13.3230,37.0000,9.3480
45.27,"","","",198.6040,6.8679,196.2153,13.3230,37.0010,9.3230
45.30,"","","",198.5968,6.7775,196.2283,13.4162,37.0010,9.3150
45.33,"","","",198.6112,6.6871,196.1901,13.5093,37.0000,9.3100
45.37,"","","",198.5805,6.5968,196.1622,13.5093,37.0010,9.2760
45.40,"","","",198.5281,6.6871,196.1585,13.6025,37.0010,9.2340
45.43,"","","",198.5037,6.7775,196.1212,13.6025,37.0000,9.2550
45.47,"","","",198.5118,6.6871,196.0634,13.6957,36.9990,9.2800
45.50,"","","",198.4829,6.6871,196.0513,13.6957,36.9980,9.3490
45.53,"","","",198.4495,6.6871,196.0401,13.6957,36.9980,9.3620
45.57,"","","",198.4368,6.7775,196.0001,13.6025,36.9990,9.3860
45.60,"","","",198.3970,6.8679,195.9805,13.6025,37.0000,9.4090
45.63,"","","",198.3862,7.1390,195.9153,13.6025,37.0000,9.4300
45.67,"","","",198.4106,7.2293,195.8939,13.5093,37.0000,9.3990
45.70,"","","",198.4377,7.2293,195.8678,13.5093,37.0010,9.3640
45.73,"","","",198.4205,7.2293,195.8538,13.4162,37.0010,9.3310
45.77,"","","",198.3799,7.2293,195.8175,13.5093,37.0000,9.3440
45.80,"","","",198.3446,7.2293,195.7653,13.6025,37.0000,9.3360
45.83,"","","",198.3031,7.3197,195.7280,13.8820,37.0010,9.2880
45.87,"","","",198.2705,7.5004,195.7448,13.9752,36.9990,9.3180
45.90,"","","",198.2796,7.5908,195.7476,13.8820,37.0000,9.3290
45.93,"","","",198.2958,7.5908,195.6591,13.9752,37.0000,9.2980
45.97,"","","",198.2940,7.5908,195.6134,14.1615,37.0000,9.3130
46.00,"","","",198.2922,7.4101,195.6181,14.2547,37.0000,9.3380
46.03,"","","",198.2949,7.3197,195.6060,14.2547,36.9990,9.3740
46.07,"","","",198.3040,7.2293,195.5724,14.2547,37.0000,9.3530
46.10,"","","",198.3121,7.0486,195.5408,14.2547,37.0010,9.3100
46.13,"","","",198.2895,6.8679,195.4988,14.2547,37.0010,9.2890
46.17,"","","",198.2678,6.7775,195.4728,14.2547,37.0020,9.2490
46.20,"","","",198.2199,6.7775,195.4728,14.3479,37.0000,9.2620
46.23,"","","",198.1811,6.7775,195.4597,14.2547,37.0000,9.2860
46.27,"","","",198.1395,6.7775,195.4075,14.2547,37.0000,9.2590
46.30,"","","",198.1232,6.7775,195.3582,14.2547,37.0000,9.2530
46.33,"","","",198.1287,6.8679,195.3349,14.2547,37.0000,9.2500
46.37,"","","",198.1160,6.8679,195.3013,14.3479,37.0000,9.2220
46.40,"","","",198.0952,6.9582,195.2724,14.3479,36.9990,9.2460
46.43,"","","",198.1088,6.9582,195.2212,14.3479,37.0000,9.2580
46.47,"","","",198.1115,6.9582,195.1998,14.3479,36.9990,9.2890
46.50,"","","",198.1015,6.9582,195.1774,14.3479,36.9990,9.3240
46.53,"","","",198.0609,6.8679,195.1504,14.3479,36.9990,9.3460
46.57,"","","",198.0997,6.7775,195.1541,14.3479,37.0000,9.3550
46.60,"","","",198.0997,6.5968,195.1346,14.3479,37.0000,9.3470
46.63,"","","",198.0148,6.5968,195.0805,14.2547,37.0000,9.3580
46.67,"","","",197.9723,6.5968,195.0237,14.3479,37.0000,9.3800
46.70,"","","",197.9127,6.5968,194.9855,14.4410,37.0010,9.3490
46.73,"","","",197.8856,6.7775,194.9622,14.4410,37.0000,9.3190
46.77,"","","",197.9317,6.8679,194.9585,14.3479,37.0010,9.2770
46.80,"","","",197.9497,6.8679,194.9622,14.3479,37.0010,9.2180
